type,hamming_distance,image_a,image_b,stem_a,stem_b,split_a,split_b
near_duplicate_dhash,2,water_datasets/Flow-Img.v2i.yolov8/train/images/000865_jpg.rf.dc6a20a64e19614a701e84d9926c2f2c.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001039_jpg.rf.46f7b01b924249bcbcaa521471a67188.jpg,000865_jpg.rf.dc6a20a64e19614a701e84d9926c2f2c,001039_jpg.rf.46f7b01b924249bcbcaa521471a67188,train,train
near_duplicate_dhash,2,water_datasets/Flow-Img.v2i.yolov8/train/images/000871_jpg.rf.59ab0fe8e4fab09af2db5bf6343c7530.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001164_jpg.rf.cec487a09a6792759ac1e5b8e4f3d2b4.jpg,000871_jpg.rf.59ab0fe8e4fab09af2db5bf6343c7530,001164_jpg.rf.cec487a09a6792759ac1e5b8e4f3d2b4,train,train
near_duplicate_dhash,1,water_datasets/Flow-Img.v2i.yolov8/train/images/000906_jpg.rf.1866a9af43dc4bea8e7b1442b67feed0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001089_jpg.rf.6358d7469aaeb5cfc4ea970a956d6d4e.jpg,000906_jpg.rf.1866a9af43dc4bea8e7b1442b67feed0,001089_jpg.rf.6358d7469aaeb5cfc4ea970a956d6d4e,train,train
near_duplicate_dhash,2,water_datasets/Flow-Img.v2i.yolov8/train/images/000946_jpg.rf.83bad18bf91432d469e51aa9f34ac963.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001073_jpg.rf.236df6fa2601789ac2033eaa776269f7.jpg,000946_jpg.rf.83bad18bf91432d469e51aa9f34ac963,001073_jpg.rf.236df6fa2601789ac2033eaa776269f7,train,train
near_duplicate_dhash,2,water_datasets/Flow-Img.v2i.yolov8/train/images/000992_jpg.rf.63c0543000456d1d35343e57c01ba45d.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001107_jpg.rf.2d8ed70850d4d8c4331077f68e2fa475.jpg,000992_jpg.rf.63c0543000456d1d35343e57c01ba45d,001107_jpg.rf.2d8ed70850d4d8c4331077f68e2fa475,train,train
near_duplicate_dhash,2,water_datasets/Flow-Img.v2i.yolov8/train/images/001039_jpg.rf.46f7b01b924249bcbcaa521471a67188.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001072_jpg.rf.5b23fe03456f9abf9a3b30c0212aa0f7.jpg,001039_jpg.rf.46f7b01b924249bcbcaa521471a67188,001072_jpg.rf.5b23fe03456f9abf9a3b30c0212aa0f7,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000018_jpg.rf.c6aa22a519ca74c9052095799784d558.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000074_jpg.rf.8cf3d1a7b149c510d5cf658036aa69e6.jpg,000018_jpg.rf.c6aa22a519ca74c9052095799784d558,000074_jpg.rf.8cf3d1a7b149c510d5cf658036aa69e6,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000261_jpg.rf.3d4b6a1ff52d982c9574fc469feb4fa9.jpg,000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0,000261_jpg.rf.3d4b6a1ff52d982c9574fc469feb4fa9,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000313_jpg.rf.3bc8fd2f191fc26ee40880bd8fe08fc2.jpg,000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0,000313_jpg.rf.3bc8fd2f191fc26ee40880bd8fe08fc2,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000951_jpg.rf.7bd48330798739de431f28a309e04d6e.jpg,000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0,000951_jpg.rf.7bd48330798739de431f28a309e04d6e,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000999_jpg.rf.0bf2cc3badf87d252b5bf3b641a16819.jpg,000019_jpg.rf.dc4d3d50aed7f6565241f1d7d02807c0,000999_jpg.rf.0bf2cc3badf87d252b5bf3b641a16819,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000020_jpg.rf.35a86bec518614eb449b8e2ec376748a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000155_jpg.rf.b2293bd9e2343dc0cae825f8b0858712.jpg,000020_jpg.rf.35a86bec518614eb449b8e2ec376748a,000155_jpg.rf.b2293bd9e2343dc0cae825f8b0858712,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000020_jpg.rf.35a86bec518614eb449b8e2ec376748a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000321_jpg.rf.6445a0d531191f5bbaf116d0675e6bed.jpg,000020_jpg.rf.35a86bec518614eb449b8e2ec376748a,000321_jpg.rf.6445a0d531191f5bbaf116d0675e6bed,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000020_jpg.rf.35a86bec518614eb449b8e2ec376748a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000395_jpg.rf.ca35bc2c799be9a4c4c568cfb164f38c.jpg,000020_jpg.rf.35a86bec518614eb449b8e2ec376748a,000395_jpg.rf.ca35bc2c799be9a4c4c568cfb164f38c,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000020_jpg.rf.35a86bec518614eb449b8e2ec376748a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000397_jpg.rf.4e8eaa10e22d01ded456976c40ca5df2.jpg,000020_jpg.rf.35a86bec518614eb449b8e2ec376748a,000397_jpg.rf.4e8eaa10e22d01ded456976c40ca5df2,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000020_jpg.rf.35a86bec518614eb449b8e2ec376748a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000778_jpg.rf.8839dbd5ad35bc3371f7b3826fa02b06.jpg,000020_jpg.rf.35a86bec518614eb449b8e2ec376748a,000778_jpg.rf.8839dbd5ad35bc3371f7b3826fa02b06,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000022_jpg.rf.f23c0d97346b383cb182b5194d5de405.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001196_jpg.rf.e4abef9848b0ee4aff2d5d447a2f224a.jpg,000022_jpg.rf.f23c0d97346b383cb182b5194d5de405,001196_jpg.rf.e4abef9848b0ee4aff2d5d447a2f224a,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000024_jpg.rf.255603f3c18df5279262eb9ab6670cf0.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c.jpg,000024_jpg.rf.255603f3c18df5279262eb9ab6670cf0,000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000026_jpg.rf.e80e1b92d2d8de5a8dde6a5d437ec180.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787.jpg,000026_jpg.rf.e80e1b92d2d8de5a8dde6a5d437ec180,000570_jpg.rf.a3d02cc947c31fb7e6135060cb5eb787,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000026_jpg.rf.e80e1b92d2d8de5a8dde6a5d437ec180.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000654_jpg.rf.9a5a2a9c1856b990e4114f984c20b181.jpg,000026_jpg.rf.e80e1b92d2d8de5a8dde6a5d437ec180,000654_jpg.rf.9a5a2a9c1856b990e4114f984c20b181,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000026_jpg.rf.e80e1b92d2d8de5a8dde6a5d437ec180.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001120_jpg.rf.bfcc8924b48d11ef574879f5f27abdf9.jpg,000026_jpg.rf.e80e1b92d2d8de5a8dde6a5d437ec180,001120_jpg.rf.bfcc8924b48d11ef574879f5f27abdf9,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000028_jpg.rf.83f86d91069a540264f25cc440ab9bdf.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000261_jpg.rf.3d4b6a1ff52d982c9574fc469feb4fa9.jpg,000028_jpg.rf.83f86d91069a540264f25cc440ab9bdf,000261_jpg.rf.3d4b6a1ff52d982c9574fc469feb4fa9,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000028_jpg.rf.83f86d91069a540264f25cc440ab9bdf.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000330_jpg.rf.52edf9f37615b06c9a06aadb303abf83.jpg,000028_jpg.rf.83f86d91069a540264f25cc440ab9bdf,000330_jpg.rf.52edf9f37615b06c9a06aadb303abf83,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000028_jpg.rf.83f86d91069a540264f25cc440ab9bdf.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000951_jpg.rf.7bd48330798739de431f28a309e04d6e.jpg,000028_jpg.rf.83f86d91069a540264f25cc440ab9bdf,000951_jpg.rf.7bd48330798739de431f28a309e04d6e,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000031_jpg.rf.bfaef74e23b33cd7c96cbef74a186588.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000265_jpg.rf.9f09daaf603e2a317f4bc6f9fb7afd24.jpg,000031_jpg.rf.bfaef74e23b33cd7c96cbef74a186588,000265_jpg.rf.9f09daaf603e2a317f4bc6f9fb7afd24,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000031_jpg.rf.bfaef74e23b33cd7c96cbef74a186588.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000376_jpg.rf.f4278a81750b4ac93455846ccad5d481.jpg,000031_jpg.rf.bfaef74e23b33cd7c96cbef74a186588,000376_jpg.rf.f4278a81750b4ac93455846ccad5d481,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000032_jpg.rf.54a39b81c28afb03ed773c2941d7b320.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000515_jpg.rf.7007ad17132c4131cfccfd36529dc4d5.jpg,000032_jpg.rf.54a39b81c28afb03ed773c2941d7b320,000515_jpg.rf.7007ad17132c4131cfccfd36529dc4d5,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000032_jpg.rf.54a39b81c28afb03ed773c2941d7b320.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001082_jpg.rf.6512382161a5bff24d0262b37e3172f6.jpg,000032_jpg.rf.54a39b81c28afb03ed773c2941d7b320,001082_jpg.rf.6512382161a5bff24d0262b37e3172f6,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000037_jpg.rf.bcb374b10d737e69e654cc2b1c007cd2.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,000037_jpg.rf.bcb374b10d737e69e654cc2b1c007cd2,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000038_jpg.rf.67a2725115ce9e9d39a2c62b1e12991f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c.jpg,000038_jpg.rf.67a2725115ce9e9d39a2c62b1e12991f,000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000038_jpg.rf.67a2725115ce9e9d39a2c62b1e12991f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000660_jpg.rf.458f6ed844bca1c452445bdfaea88319.jpg,000038_jpg.rf.67a2725115ce9e9d39a2c62b1e12991f,000660_jpg.rf.458f6ed844bca1c452445bdfaea88319,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000038_jpg.rf.67a2725115ce9e9d39a2c62b1e12991f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000809_jpg.rf.aaac98838869f6fe011b0dabe980705f.jpg,000038_jpg.rf.67a2725115ce9e9d39a2c62b1e12991f,000809_jpg.rf.aaac98838869f6fe011b0dabe980705f,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000040_jpg.rf.a82dbd9fdd917574906bffb45059c9ba.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000063_jpg.rf.962af82cda34565cb997974eeb414f63.jpg,000040_jpg.rf.a82dbd9fdd917574906bffb45059c9ba,000063_jpg.rf.962af82cda34565cb997974eeb414f63,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000566_jpg.rf.777aefd066d28f580855398ad23efca3.jpg,000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f,000566_jpg.rf.777aefd066d28f580855398ad23efca3,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000645_jpg.rf.2d3dd3261ef1846d8252f2be20c3c0ac.jpg,000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f,000645_jpg.rf.2d3dd3261ef1846d8252f2be20c3c0ac,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000902_jpg.rf.fe1487725489fe93f91599d2ae9b6979.jpg,000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f,000902_jpg.rf.fe1487725489fe93f91599d2ae9b6979,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000946_jpg.rf.83bad18bf91432d469e51aa9f34ac963.jpg,000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f,000946_jpg.rf.83bad18bf91432d469e51aa9f34ac963,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001073_jpg.rf.236df6fa2601789ac2033eaa776269f7.jpg,000046_jpg.rf.a004772ec846d3cfacfc6549cfc4f58f,001073_jpg.rf.236df6fa2601789ac2033eaa776269f7,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000047_jpg.rf.8fd39c9c2e37bd717132cb8bfc370e3c.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000151_jpg.rf.ba06b1386a80d0b340a18d99c41e4657.jpg,000047_jpg.rf.8fd39c9c2e37bd717132cb8bfc370e3c,000151_jpg.rf.ba06b1386a80d0b340a18d99c41e4657,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000047_jpg.rf.8fd39c9c2e37bd717132cb8bfc370e3c.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000961_jpg.rf.40c4076c85e776341b1dbc8b207a7cb4.jpg,000047_jpg.rf.8fd39c9c2e37bd717132cb8bfc370e3c,000961_jpg.rf.40c4076c85e776341b1dbc8b207a7cb4,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000054_jpg.rf.51d5fe3af455f67d49de00cdc526953c.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000296_jpg.rf.191f2ac263227d07d6681c0d4ff02862.jpg,000054_jpg.rf.51d5fe3af455f67d49de00cdc526953c,000296_jpg.rf.191f2ac263227d07d6681c0d4ff02862,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000060_jpg.rf.1cc8d0727dcb84abcc1b61b9d92c1e2b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000858_jpg.rf.72fe19f52015a95204f125a3cebd5860.jpg,000060_jpg.rf.1cc8d0727dcb84abcc1b61b9d92c1e2b,000858_jpg.rf.72fe19f52015a95204f125a3cebd5860,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000060_jpg.rf.1cc8d0727dcb84abcc1b61b9d92c1e2b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000963_jpg.rf.69d6feceab461ad99c85effb408d1df9.jpg,000060_jpg.rf.1cc8d0727dcb84abcc1b61b9d92c1e2b,000963_jpg.rf.69d6feceab461ad99c85effb408d1df9,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000063_jpg.rf.962af82cda34565cb997974eeb414f63.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000200_jpg.rf.8beaf9186bed555a825804e7deb1b0de.jpg,000063_jpg.rf.962af82cda34565cb997974eeb414f63,000200_jpg.rf.8beaf9186bed555a825804e7deb1b0de,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000070_jpg.rf.c848193f2df071be1f286013bfd6e2a3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000241_jpg.rf.ce33b48517e1c661495f52e5ac43696b.jpg,000070_jpg.rf.c848193f2df071be1f286013bfd6e2a3,000241_jpg.rf.ce33b48517e1c661495f52e5ac43696b,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000074_jpg.rf.8cf3d1a7b149c510d5cf658036aa69e6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000244_jpg.rf.c3437915896dd601dd81ccce74848b6f.jpg,000074_jpg.rf.8cf3d1a7b149c510d5cf658036aa69e6,000244_jpg.rf.c3437915896dd601dd81ccce74848b6f,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000086_jpg.rf.4684180bcb0e76f0eff87175fe684666.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000270_jpg.rf.c0dace875b85d358d62a3950486f3df4.jpg,000086_jpg.rf.4684180bcb0e76f0eff87175fe684666,000270_jpg.rf.c0dace875b85d358d62a3950486f3df4,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000087_jpg.rf.f138acef0e0d73a561b84a2656dff12d.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995.jpg,000087_jpg.rf.f138acef0e0d73a561b84a2656dff12d,000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000858_jpg.rf.72fe19f52015a95204f125a3cebd5860.jpg,000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1,000858_jpg.rf.72fe19f52015a95204f125a3cebd5860,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000963_jpg.rf.69d6feceab461ad99c85effb408d1df9.jpg,000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1,000963_jpg.rf.69d6feceab461ad99c85effb408d1df9,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000092_jpg.rf.3b3b412f67266f3310ace414b5b6490e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000524_jpg.rf.c8d320a84fd88aaac20773e6ed8ae356.jpg,000092_jpg.rf.3b3b412f67266f3310ace414b5b6490e,000524_jpg.rf.c8d320a84fd88aaac20773e6ed8ae356,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000251_jpg.rf.61b641f2b970fc32f178ba42719446d3.jpg,000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17,000251_jpg.rf.61b641f2b970fc32f178ba42719446d3,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000529_jpg.rf.4efb4939819b7585d005971e40f909e1.jpg,000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17,000529_jpg.rf.4efb4939819b7585d005971e40f909e1,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000784_jpg.rf.a0cec766ff0ab7b58bf77f84e9615f0a.jpg,000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17,000784_jpg.rf.a0cec766ff0ab7b58bf77f84e9615f0a,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000718_jpg.rf.ede1cf7eb532573be65be5be12f56c6c,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000098_jpg.rf.80cc4d2d7b957600429c165a9ca83e7b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001029_jpg.rf.8751751f28b2a3e6c6ba43ae2bbe9f4d.jpg,000098_jpg.rf.80cc4d2d7b957600429c165a9ca83e7b,001029_jpg.rf.8751751f28b2a3e6c6ba43ae2bbe9f4d,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000099_jpg.rf.201154417eb0629072c9fd137215a317.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000611_jpg.rf.38f8e51c3aa3a5bf154c4e5d72dd0054.jpg,000099_jpg.rf.201154417eb0629072c9fd137215a317,000611_jpg.rf.38f8e51c3aa3a5bf154c4e5d72dd0054,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000101_jpg.rf.ec0427164517e826406f080be567c8b6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000351_jpg.rf.b8b12466c180ea79744e4d31a1ad3eb0.jpg,000101_jpg.rf.ec0427164517e826406f080be567c8b6,000351_jpg.rf.b8b12466c180ea79744e4d31a1ad3eb0,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000101_jpg.rf.ec0427164517e826406f080be567c8b6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000380_jpg.rf.acbf3327e695a968537d3115bc3d0225.jpg,000101_jpg.rf.ec0427164517e826406f080be567c8b6,000380_jpg.rf.acbf3327e695a968537d3115bc3d0225,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000101_jpg.rf.ec0427164517e826406f080be567c8b6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000502_jpg.rf.4e13a83dae402bce482b759ea6eaa464.jpg,000101_jpg.rf.ec0427164517e826406f080be567c8b6,000502_jpg.rf.4e13a83dae402bce482b759ea6eaa464,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000101_jpg.rf.ec0427164517e826406f080be567c8b6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000803_jpg.rf.6d5b620769de894f6ccbbf3fac59404c.jpg,000101_jpg.rf.ec0427164517e826406f080be567c8b6,000803_jpg.rf.6d5b620769de894f6ccbbf3fac59404c,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000106_jpg.rf.fa9458162a8b289c0468f863974046ac.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001149_jpg.rf.5d938345afd4fa380dd84a050a09019b.jpg,000106_jpg.rf.fa9458162a8b289c0468f863974046ac,001149_jpg.rf.5d938345afd4fa380dd84a050a09019b,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000111_jpg.rf.59c12ff778e0a7ad1bf7265564a3d4df.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000477_jpg.rf.54bbd755100792ce9a74ab9b285c9636.jpg,000111_jpg.rf.59c12ff778e0a7ad1bf7265564a3d4df,000477_jpg.rf.54bbd755100792ce9a74ab9b285c9636,train,train
near_duplicate_dhash,3,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000510_jpg.rf.7bfd0ed6fdc782b4cc8abdade73ccb39.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000510_jpg.rf.7bfd0ed6fdc782b4cc8abdade73ccb39,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000115_jpg.rf.0ace878d244707aba2f9da2c3c288042.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000176_jpg.rf.178ea6bb670403932418fdec4fa7422f.jpg,000115_jpg.rf.0ace878d244707aba2f9da2c3c288042,000176_jpg.rf.178ea6bb670403932418fdec4fa7422f,train,train
near_duplicate_dhash,4,water_datasets/Flow-Img.v2i.yolov8/train/images/000115_jpg.rf.0ace878d244707aba2f9da2c3c288042.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000829_jpg.rf.0245b631b9db0568133f5cc7e8cb53e8.jpg,000115_jpg.rf.0ace878d244707aba2f9da2c3c288042,000829_jpg.rf.0245b631b9db0568133f5cc7e8cb53e8,train,train
near_duplicate_dhash,5,water_datasets/Flow-Img.v2i.yolov8/train/images/000124_jpg.rf.1e0858aae15988c3e7ec9c1cff41a88b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000186_jpg.rf.aa574e8ae9a119824c39221d4c77f6e2.jpg,000124_jpg.rf.1e0858aae15988c3e7ec9c1cff41a88b,000186_jpg.rf.aa574e8ae9a119824c39221d4c77f6e2,train,train
