type,hamming_distance,image_a,image_b,stem_a,stem_b,session_a,session_b,same_session
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic198.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic198,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic198.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic198,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic198.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic198,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic198.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic198,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic205.jpg,water_datasets/TUD-GV/images/exp16_pic250.jpg,exp16_pic205,exp16_pic250,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic205.jpg,water_datasets/TUD-GV/images/exp16_pic275.jpg,exp16_pic205,exp16_pic275,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic216.jpg,exp16_pic214,exp16_pic216,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic240.jpg,exp16_pic214,exp16_pic240,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic265.jpg,exp16_pic214,exp16_pic265,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic267.jpg,exp16_pic214,exp16_pic267,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic269.jpg,exp16_pic214,exp16_pic269,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic273.jpg,exp16_pic214,exp16_pic273,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic214,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic214,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic214,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic214,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic214,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic214,exp16_pic284,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic293.jpg,exp16_pic214,exp16_pic293,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic303.jpg,exp16_pic214,exp16_pic303,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic304.jpg,exp16_pic214,exp16_pic304,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic305.jpg,exp16_pic214,exp16_pic305,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic214,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic214,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic214,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic214.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic214,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic240.jpg,exp16_pic216,exp16_pic240,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic265.jpg,exp16_pic216,exp16_pic265,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic267.jpg,exp16_pic216,exp16_pic267,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic269.jpg,exp16_pic216,exp16_pic269,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic273.jpg,exp16_pic216,exp16_pic273,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic216,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic216,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic216,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic216,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic216,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic216,exp16_pic284,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic293.jpg,exp16_pic216,exp16_pic293,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic303.jpg,exp16_pic216,exp16_pic303,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic304.jpg,exp16_pic216,exp16_pic304,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic305.jpg,exp16_pic216,exp16_pic305,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic216,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic216,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic216,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic216.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic216,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic217.jpg,water_datasets/TUD-GV/images/exp16_pic301.jpg,exp16_pic217,exp16_pic301,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic217.jpg,water_datasets/TUD-GV/images/exp16_pic313.jpg,exp16_pic217,exp16_pic313,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic220.jpg,water_datasets/TUD-GV/images/exp16_pic221.jpg,exp16_pic220,exp16_pic221,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic220.jpg,water_datasets/TUD-GV/images/exp16_pic231.jpg,exp16_pic220,exp16_pic231,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic220.jpg,water_datasets/TUD-GV/images/exp16_pic296.jpg,exp16_pic220,exp16_pic296,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic220.jpg,water_datasets/TUD-GV/images/exp16_pic298.jpg,exp16_pic220,exp16_pic298,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic221.jpg,water_datasets/TUD-GV/images/exp16_pic231.jpg,exp16_pic221,exp16_pic231,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic221.jpg,water_datasets/TUD-GV/images/exp16_pic296.jpg,exp16_pic221,exp16_pic296,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic221.jpg,water_datasets/TUD-GV/images/exp16_pic298.jpg,exp16_pic221,exp16_pic298,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic231.jpg,water_datasets/TUD-GV/images/exp16_pic296.jpg,exp16_pic231,exp16_pic296,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic231.jpg,water_datasets/TUD-GV/images/exp16_pic298.jpg,exp16_pic231,exp16_pic298,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic265.jpg,exp16_pic240,exp16_pic265,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic267.jpg,exp16_pic240,exp16_pic267,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic269.jpg,exp16_pic240,exp16_pic269,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic273.jpg,exp16_pic240,exp16_pic273,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic240,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic240,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic240,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic240,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic240,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic240,exp16_pic284,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic293.jpg,exp16_pic240,exp16_pic293,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic303.jpg,exp16_pic240,exp16_pic303,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic304.jpg,exp16_pic240,exp16_pic304,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic305.jpg,exp16_pic240,exp16_pic305,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic240,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic240,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic240,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic240.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic240,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic250.jpg,water_datasets/TUD-GV/images/exp16_pic275.jpg,exp16_pic250,exp16_pic275,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic252.jpg,water_datasets/TUD-GV/images/exp16_pic276.jpg,exp16_pic252,exp16_pic276,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic256.jpg,water_datasets/TUD-GV/images/exp16_pic257.jpg,exp16_pic256,exp16_pic257,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic256.jpg,water_datasets/TUD-GV/images/exp16_pic258.jpg,exp16_pic256,exp16_pic258,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic257.jpg,water_datasets/TUD-GV/images/exp16_pic258.jpg,exp16_pic257,exp16_pic258,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic260.jpg,water_datasets/TUD-GV/images/exp16_pic272.jpg,exp16_pic260,exp16_pic272,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic267.jpg,exp16_pic265,exp16_pic267,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic269.jpg,exp16_pic265,exp16_pic269,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic273.jpg,exp16_pic265,exp16_pic273,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic265,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic265,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic265,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic265,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic265,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic265,exp16_pic284,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic293.jpg,exp16_pic265,exp16_pic293,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic303.jpg,exp16_pic265,exp16_pic303,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic304.jpg,exp16_pic265,exp16_pic304,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic305.jpg,exp16_pic265,exp16_pic305,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic265,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic265,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic265,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic265.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic265,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic269.jpg,exp16_pic267,exp16_pic269,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic273.jpg,exp16_pic267,exp16_pic273,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic267,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic267,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic267,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic267,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic267,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic267,exp16_pic284,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic293.jpg,exp16_pic267,exp16_pic293,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic303.jpg,exp16_pic267,exp16_pic303,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic304.jpg,exp16_pic267,exp16_pic304,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic305.jpg,exp16_pic267,exp16_pic305,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic267,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic267,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic267,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic267.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic267,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic273.jpg,exp16_pic269,exp16_pic273,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic269,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic269,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic269,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic269,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic269,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic269,exp16_pic284,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic293.jpg,exp16_pic269,exp16_pic293,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic303.jpg,exp16_pic269,exp16_pic303,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic304.jpg,exp16_pic269,exp16_pic304,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic305.jpg,exp16_pic269,exp16_pic305,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic306.jpg,exp16_pic269,exp16_pic306,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic308.jpg,exp16_pic269,exp16_pic308,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic91.jpg,exp16_pic269,exp16_pic91,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic269.jpg,water_datasets/TUD-GV/images/exp16_pic93.jpg,exp16_pic269,exp16_pic93,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic273.jpg,water_datasets/TUD-GV/images/exp16_pic278.jpg,exp16_pic273,exp16_pic278,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic273.jpg,water_datasets/TUD-GV/images/exp16_pic279.jpg,exp16_pic273,exp16_pic279,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic273.jpg,water_datasets/TUD-GV/images/exp16_pic280.jpg,exp16_pic273,exp16_pic280,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic273.jpg,water_datasets/TUD-GV/images/exp16_pic281.jpg,exp16_pic273,exp16_pic281,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic273.jpg,water_datasets/TUD-GV/images/exp16_pic282.jpg,exp16_pic273,exp16_pic282,exp16,exp16,True
near_duplicate_dhash,0,water_datasets/TUD-GV/images/exp16_pic273.jpg,water_datasets/TUD-GV/images/exp16_pic284.jpg,exp16_pic273,exp16_pic284,exp16,exp16,True
